img,idx_label,RGB.ROI_31.redDN,RGB.ROI_31.greenDN,RGB.ROI_31.blueDN,RGB.ROI_31.2G_RBi,RGB.ROI_31.pctR,RGB.ROI_31.pctG,RGB.ROI_31.pctB,RGB.ROI_31.nNDVI,RGB.ROI_31.totalRGB,RGB.ROI_31.AnyColor,RGB.ROI_32.redDN,RGB.ROI_32.greenDN,RGB.ROI_32.blueDN,RGB.ROI_32.2G_RBi,RGB.ROI_32.pctR,RGB.ROI_32.pctG,RGB.ROI_32.pctB,RGB.ROI_32.nNDVI,RGB.ROI_32.totalRGB,RGB.ROI_32.AnyColor
2022 08 31 11 00 00.JPG,942,181.638318,137.897128,62.717741,31.438197,0.475178,0.360748,0.164074,-0.136890,382.253188,-194.099964,214.517445,154.650608,68.529432,26.254339,0.490104,0.353328,0.156568,-0.162167,437.697486,-232.109188
2022 08 31 12 00 00.JPG,943,183.179943,135.740206,60.010515,28.289953,0.483413,0.358219,0.158368,-0.148751,378.930664,-198.899119,217.024913,154.750012,67.875635,24.599476,0.493630,0.351984,0.154385,-0.167507,439.650561,-236.023654
2022 08 31 13 00 01.JPG,944,182.744506,138.900741,62.188967,32.868008,0.476103,0.361877,0.162020,-0.136311,383.834214,-197.267313,215.350489,156.252550,69.086497,28.068115,0.488667,0.354564,0.156769,-0.159035,440.689536,-233.430044
2022 08 31 14 00 00.JPG,945,182.221298,138.783647,68.823284,26.522713,0.467440,0.356012,0.176548,-0.135318,389.828230,-183.358377,211.704065,152.703560,71.057872,22.645183,0.486156,0.350667,0.163177,-0.161908,435.465496,-222.291881
2022 08 31 15 00 01.JPG,946,183.471075,140.356410,70.119439,27.122306,0.465725,0.356283,0.177992,-0.133141,393.946924,-183.588608,212.006734,152.952950,72.581934,21.317232,0.484541,0.349573,0.165886,-0.161809,437.541617,-219.795816
2022 08 31 16 00 00.JPG,947,172.313994,133.666522,72.956426,22.062624,0.454730,0.352741,0.192529,-0.126307,378.936943,-160.067664,208.747950,153.232362,79.764943,17.951832,0.472553,0.346879,0.180568,-0.153366,441.745255,-202.450426
2022 08 31 17 00 00.JPG,948,183.097315,145.277368,82.353573,25.103848,0.445787,0.353707,0.200506,-0.115173,410.728256,-163.667538,211.130963,156.125114,83.552178,17.567086,0.468339,0.346323,0.185339,-0.149775,450.808254,-200.151720
2022 08 31 18 00 01.JPG,949,179.652706,146.435654,93.005717,20.212885,0.428669,0.349410,0.221921,-0.101865,419.094076,-140.076927,212.920389,161.622903,96.952440,13.372977,0.451585,0.342788,0.205627,-0.136960,471.495732,-180.638411
2022 09 01 06 00 01.JPG,950,186.269404,143.281459,79.542326,20.751188,0.455323,0.350242,0.194436,-0.130444,409.093190,-170.466211,221.106228,161.271735,88.941900,12.495341,0.469121,0.342170,0.188708,-0.156480,471.319862,-204.494164
2022 09 01 07 00 00.JPG,951,184.707973,138.024414,65.479194,25.861662,0.475792,0.355539,0.168669,-0.144651,388.211581,-191.774000,217.203256,153.883567,72.431698,18.132181,0.489728,0.346961,0.163312,-0.170633,443.518520,-226.223427
2022 09 01 08 00 00.JPG,952,182.023905,136.715337,65.229577,26.177193,0.474059,0.356058,0.169882,-0.142149,383.968819,-188.280089,215.024782,152.896399,72.052674,18.715341,0.488722,0.347512,0.163766,-0.168863,439.973855,-223.815832
2022 09 01 09 00 00.JPG,953,187.905552,137.881525,60.283215,27.574282,0.486713,0.357141,0.156146,-0.153548,386.070292,-205.220647,219.116484,154.241867,66.822681,22.544568,0.497787,0.350406,0.151807,-0.173760,440.181033,-239.712988
